OID_,CID,POINT_X,POINT_Y,weight
1171,8,13377015.719999998807907,4292212.898000001907349,1171.000000000000000
1172,8,13376930.655600000172853,4292414.287500001490116,1172.000000000000000
1173,8,13376918.125999998301268,4292255.439699999988079,1173.000000000000000
1174,8,13377054.064599998295307,4292273.157300002872944,1174.000000000000000
1175,8,13376863.767799999564886,4292465.057199999690056,1175.000000000000000
1176,8,13377049.303500000387430,4292313.163599997758865,1176.000000000000000
1177,8,13376799.472899999469519,4292465.363799996674061,1177.000000000000000
1178,8,13376917.075599998235703,4292484.194099999964237,1178.000000000000000
1179,8,13376951.385200001299381,4292471.186499997973442,1179.000000000000000
1180,8,13376910.716099999845028,4292567.366499997675419,1180.000000000000000
1181,8,13376825.197900000959635,4292519.856899999082088,1181.000000000000000
1182,8,13376949.539200000464916,4292182.282200001180172,1182.000000000000000
1183,8,13376912.446600001305342,4292321.103699997067451,1183.000000000000000
1184,8,13376967.131999999284744,4292263.171899996697903,1184.000000000000000
1185,8,13376791.641100000590086,4292473.162399999797344,1185.000000000000000
1186,8,13376944.021800000220537,4292393.143100000917912,1186.000000000000000
1187,8,13376889.701099999248981,4292573.355099998414516,1187.000000000000000
1188,8,13376906.851599998772144,4292226.557999998331070,1188.000000000000000
1189,8,13376937.126499999314547,4292290.037299998104572,1189.000000000000000
1190,8,13377007.250100001692772,4292095.401600003242493,1190.000000000000000
1191,8,13376882.673399999737740,4292417.879699997603893,1191.000000000000000
1192,8,13376946.377700001001358,4292253.334799997508526,1192.000000000000000
1193,8,13376847.417899999767542,4292414.565999999642372,1193.000000000000000
1194,8,13376986.213799998164177,4292131.946199998259544,1194.000000000000000
1195,8,13377084.406300000846386,4292206.673199996352196,1195.000000000000000
1196,8,13376876.987199999392033,4292276.312500000000000,1196.000000000000000
1197,8,13377024.834899999201298,4292112.833599999547005,1197.000000000000000
1198,8,13377060.266300000250340,4292156.679499998688698,1198.000000000000000
1199,8,13376832.146000001579523,4292406.530900001525879,1199.000000000000000
1200,8,13376866.125999998301268,4292541.055500000715256,1200.000000000000000
1201,8,13376994.639800000935793,4292211.895099997520447,1201.000000000000000
1202,8,13377016.412599999457598,4292337.984800003468990,1202.000000000000000
1203,8,13376909.679999999701977,4292296.969200000166893,1203.000000000000000
1204,8,13377004.945000000298023,4292239.689900003373623,1204.000000000000000
1205,8,13376973.964499998837709,4292229.410099998116493,1205.000000000000000
1206,8,13376971.298900000751019,4292185.372800000011921,1206.000000000000000
1207,8,13376816.165399998426437,4292486.449799999594688,1207.000000000000000
1208,8,13377024.036299999803305,4292286.869599997997284,1208.000000000000000
1209,8,13377049.224700000137091,4292154.918700002133846,1209.000000000000000
1210,8,13376793.625999998301268,4292499.275600001215935,1210.000000000000000
1211,8,13377064.414299998432398,4292194.580200001597404,1211.000000000000000
1212,8,13376952.248100001364946,4292270.894900001585484,1212.000000000000000
1213,8,13377034.378899998962879,4292248.066899999976158,1213.000000000000000
1214,8,13376793.810600001364946,4292455.163500003516674,1214.000000000000000
1215,8,13377028.430399999022484,4292304.533600002527237,1215.000000000000000
1216,8,13376830.405000001192093,4292383.031400002539158,1216.000000000000000
1217,8,13376909.877999998629093,4292581.420999996364117,1217.000000000000000
1218,8,13377032.451900001615286,4292332.773999996483326,1218.000000000000000
1219,8,13376990.328499998897314,4292301.784100003540516,1219.000000000000000
1220,8,13376871.072099998593330,4292422.597499996423721,1220.000000000000000
1221,8,13377003.090100001543760,4292257.726199999451637,1221.000000000000000
1222,8,13376988.943700000643730,4292313.483300000429153,1222.000000000000000
1223,8,13377013.809000000357628,4292389.206200003623962,1223.000000000000000
1224,8,13376853.244699999690056,4292456.915700003504753,1224.000000000000000
1225,8,13376882.754599999636412,4292314.303099997341633,1225.000000000000000
1226,8,13377011.479299999773502,4292322.814499996602535,1226.000000000000000
1227,8,13376940.870000001043081,4292161.526600003242493,1227.000000000000000
1228,8,13377048.862700000405312,4292140.188400000333786,1228.000000000000000
1229,8,13376861.900600001215935,4292358.077799998223782,1229.000000000000000
1230,8,13376941.681499999016523,4292325.235699996352196,1230.000000000000000
1231,8,13376915.618099998682737,4292537.033500000834465,1231.000000000000000
1232,8,13376845.976599998772144,4292538.637100003659725,1232.000000000000000
1233,8,13376819.473000001162291,4292462.979500003159046,1233.000000000000000
1234,8,13376966.796199999749660,4292422.705799996852875,1234.000000000000000
1235,8,13377062.786200001835823,4292144.986400000751019,1235.000000000000000
1236,8,13377007.848999999463558,4292190.974299997091293,1236.000000000000000
1237,8,13377041.271000001579523,4292162.739500001072884,1237.000000000000000
1238,8,13376971.089099999517202,4292122.404799997806549,1238.000000000000000
1239,8,13377026.484900001436472,4292176.344200000166893,1239.000000000000000
1240,8,13376955.101799998432398,4292508.120999999344349,1240.000000000000000
1241,8,13376909.291000001132488,4292472.419200003147125,1241.000000000000000
1242,8,13376902.616200000047684,4292199.190399996936321,1242.000000000000000
1243,8,13377016.334300000220537,4292147.361400000751019,1243.000000000000000
1244,8,13376991.440699998289347,4292366.643399998545647,1244.000000000000000
1245,8,13376917.217799998819828,4292242.756899997591972,1245.000000000000000
1246,8,13376991.345499999821186,4292391.449400000274181,1246.000000000000000
1247,8,13376979.855399999767542,4292462.029799997806549,1247.000000000000000
1248,8,13376872.603300001472235,4292316.050800003111362,1248.000000000000000
1249,8,13376927.913100000470877,4292542.339900001883507,1249.000000000000000
1250,8,13376814.021400000900030,4292514.818300001323223,1250.000000000000000
1251,8,13377029.763999998569489,4292343.413900002837181,1251.000000000000000
1252,8,13376934.552700001746416,4292381.905900001525879,1252.000000000000000
1253,8,13376900.113699998706579,4292484.937899999320507,1253.000000000000000
1254,8,13376908.510400000959635,4292492.392599999904633,1254.000000000000000
1255,8,13376815.022999998182058,4292476.140500001609325,1255.000000000000000
1256,8,13376927.194099999964237,4292185.973399996757507,1256.000000000000000
1257,8,13376908.854800000786781,4292251.070799998939037,1257.000000000000000
1258,8,13376913.907400000840425,4292388.181100003421307,1258.000000000000000
1259,8,13376934.686099998652935,4292534.497000001370907,1259.000000000000000
1260,8,13376857.794199999421835,4292312.385200001299381,1260.000000000000000
1261,8,13377055.411600001156330,4292261.931299999356270,1261.000000000000000
1262,8,13376844.228700000792742,4292430.636699996888638,1262.000000000000000
1263,8,13376836.613499999046326,4292368.020099997520447,1263.000000000000000
1264,8,13376847.293800000101328,4292330.391300000250340,1264.000000000000000
1265,8,13376905.217599999159575,4292512.349799998104572,1265.000000000000000
1266,8,13377085.643300000578165,4292158.200099997222424,1266.000000000000000
1267,8,13376801.251499999314547,4292491.989200003445148,1267.000000000000000
1268,8,13376918.089000001549721,4292508.794500000774860,1268.000000000000000
1269,8,13376882.531300000846386,4292362.082999996840954,1269.000000000000000
1270,8,13376932.634100001305342,4292474.953599996864796,1270.000000000000000
1271,8,13376947.521499998867512,4292291.517499998211861,1271.000000000000000
1272,8,13377102.552200000733137,4292166.195799998939037,1272.000000000000000
1273,8,13376880.186200000345707,4292244.269299998879433,1273.000000000000000
1274,8,13376994.544500000774860,4292112.505800001323223,1274.000000000000000
1275,8,13376945.359099999070168,4292200.806400001049042,1275.000000000000000
1276,8,13376908.945999998599291,4292309.513300001621246,1276.000000000000000
1277,8,13377084.994399998337030,4292230.263899996876717,1277.000000000000000
1278,8,13376980.756900001317263,4292379.175599999725819,1278.000000000000000
1279,8,13377006.621199999004602,4292116.847400002181530,1279.000000000000000
1280,8,13376838.030799999833107,4292528.494800001382828,1280.000000000000000
1281,8,13376943.272399999201298,4292414.369900003075600,1281.000000000000000
1282,8,13376997.819499999284744,4292198.363200001418591,1282.000000000000000
1283,8,13376916.811700001358986,4292189.760700002312660,1283.000000000000000
1284,8,13376979.747600000351667,4292091.037399999797344,1284.000000000000000
1285,8,13376928.444400001317263,4292323.167700000107288,1285.000000000000000
1286,8,13376945.557000000029802,4292511.615400001406670,1286.000000000000000
1287,8,13376871.290899999439716,4292379.063500002026558,1287.000000000000000
1288,8,13377074.594900000840425,4292212.794699996709824,1288.000000000000000
1289,8,13376939.146699998527765,4292545.680100001394749,1289.000000000000000
1290,8,13377001.298999998718500,4292156.396600000560284,1290.000000000000000
1291,8,13376939.743400000035763,4292176.656000003218651,1291.000000000000000
1292,8,13376920.214000001549721,4292588.168700002133846,1292.000000000000000
1293,8,13376956.571400001645088,4292396.066699996590614,1293.000000000000000
1294,8,13376970.623100001364946,4292357.055699996650219,1294.000000000000000
1295,8,13376966.184599999338388,4292296.198600001633167,1295.000000000000000
1296,8,13376957.411100000143051,4292490.150600001215935,1296.000000000000000
1297,8,13376872.424899999052286,4292497.524300001561642,1297.000000000000000
1298,8,13376916.705299999564886,4292410.447800002992153,1298.000000000000000
1299,8,13376916.472500000149012,4292436.481200002133846,1299.000000000000000
1300,8,13376990.466800000518560,4292089.290299996733665,1300.000000000000000
1301,8,13376897.463799998164177,4292472.831399999558926,1301.000000000000000
1302,8,13376983.703899998217821,4292240.704400002956390,1302.000000000000000
1303,8,13376874.802000001072884,4292403.447499997913837,1303.000000000000000
1304,8,13377024.769600000232458,4292265.025399997830391,1304.000000000000000
1305,8,13377028.470800001174212,4292188.793499998748302,1305.000000000000000
1306,8,13376973.110599998384714,4292196.520300000905991,1306.000000000000000
1307,8,13376881.238099999725819,4292333.902800001204014,1307.000000000000000
1308,8,13377054.980500001460314,4292239.143399998545647,1308.000000000000000
1309,8,13376876.410500001162291,4292547.687100000679493,1309.000000000000000
1310,8,13377043.189399998635054,4292270.371100001037121,1310.000000000000000
1311,8,13376902.372900001704693,4292386.950599998235703,1311.000000000000000
1312,8,13376825.391600001603365,4292473.445000000298023,1312.000000000000000
1313,8,13376862.613299999386072,4292551.340800002217293,1313.000000000000000
1314,8,13376973.284099999815226,4292252.751199997961521,1314.000000000000000
1315,8,13376887.732500001788139,4292470.232100002467632,1315.000000000000000
1316,8,13376922.302099999040365,4292422.201300002634525,1316.000000000000000
1317,8,13376822.688000001013279,4292410.573499999940395,1317.000000000000000
1318,8,13376917.344200000166893,4292164.521700002253056,1318.000000000000000
1319,8,13377107.183699999004602,4292188.527199998497963,1319.000000000000000
1320,8,13376934.460200000554323,4292238.816299997270107,1320.000000000000000
1321,8,13377013.469799999147654,4292232.352899998426437,1321.000000000000000
1322,8,13376862.711800001561642,4292431.237700000405312,1322.000000000000000
1323,8,13376905.550000000745058,4292412.273800000548363,1323.000000000000000
1324,8,13376935.154500000178814,4292451.484300002455711,1324.000000000000000
1325,8,13376946.237500000745058,4292379.006899997591972,1325.000000000000000
1326,8,13376990.016399998217821,4292169.983599998056889,1326.000000000000000
1327,8,13376790.368900001049042,4292487.289800003170967,1327.000000000000000
1328,8,13376877.006099998950958,4292255.919500000774860,1328.000000000000000
1329,8,13377021.482299998402596,4292316.396999999880791,1329.000000000000000
1330,8,13377012.870600000023842,4292137.549500003457069,1330.000000000000000
1331,8,13376985.250300001353025,4292291.553199999034405,1331.000000000000000
1332,8,13376905.777399998158216,4292362.069300003349781,1332.000000000000000
1333,8,13376939.585799999535084,4292496.648400001227856,1333.000000000000000
1334,8,13376892.390900000929832,4292414.272600002586842,1334.000000000000000
1335,8,13376992.332100000232458,4292409.744900003075600,1335.000000000000000
1336,8,13376991.877999998629093,4292266.160800002515316,1336.000000000000000
